race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
White,1,29.5,3.5,FW,-0.99,0.702083333333,0.0
Mexican,1,40.0,3.2,FW,-0.03,0.804761904762,1.0
White,2,35.5,3.5,FW,1.23,0.777083333333,1.0
White,1,37.0,3.9,Mt,-1.16,0.833928571429,1.0
White,1,39.0,3.2,FW,0.65,0.792261904762,1.0
White,2,40.0,3.0,FW,0.34,0.785714285714,1.0
White,2,41.0,3.3,FW,1.06,0.826785714286,1.0
White,1,39.0,3.5,FW,-0.41,0.8208333333329999,1.0
White,1,40.0,2.9,FW,-0.07,0.77619047619,1.0
White,1,34.0,3.4,FW,0.17,0.74880952381,0.0
White,2,36.5,3.4,FW,-1.47,0.78005952381,0.0
White,1,43.0,2.5,FW,-1.3,0.775595238095,1.0
White,1,39.0,3.8,FW,1.4,0.849404761905,1.0
White,2,38.0,3.4,NE,-1.13,0.7988095238099999,1.0
White,2,40.0,3.3,FW,-1.16,0.8142857142859999,1.0
White,1,32.5,3.4,MS,-0.34,0.7300595238099999,1.0
White,2,42.0,3.2,FW,1.5,0.829761904762,1.0
White,1,41.0,3.5,FW,-0.17,0.8458333333329999,1.0
White,1,32.0,3.4,MS,-1.78,0.72380952381,1.0
White,2,41.0,3.9,FW,0.17,0.883928571429,1.0
White,2,48.0,3.4,FW,1.26,0.9238095238099999,1.0
White,2,39.0,3.3,FW,0.55,0.801785714286,1.0
White,2,42.0,2.7,FW,-0.55,0.782142857143,1.0
White,1,35.0,3.7,FW,0.71,0.7898809523810001,1.0
White,1,39.0,3.4,FW,-1.16,0.81130952381,1.0
White,2,40.0,3.3,MS,1.06,0.8142857142859999,1.0
White,1,39.5,3.0,MS,0.38,0.7794642857140001,1.0
White,1,34.5,3.7,MS,-0.43,0.7836309523810001,1.0
White,1,36.5,2.8,MS,-0.88,0.722916666667,1.0
White,1,37.0,3.2,NE,-1.27,0.767261904762,0.0
Other,2,36.0,3.3,MS,-1.55,0.764285714286,0.0
White,2,36.0,3.3,MS,0.72,0.764285714286,1.0
White,2,33.0,3.3,MS,-0.95,0.726785714286,0.0
White,1,34.5,3.0,MS,0.01,0.7169642857140001,1.0
White,2,43.0,3.3,MS,-0.07,0.851785714286,1.0
White,2,41.0,3.3,SE,1.21,0.826785714286,1.0
White,1,40.0,2.6,NE,-2.57,0.7476190476189999,0.0
White,2,32.5,3.6,MS,-0.56,0.749107142857,1.0
White,1,34.5,3.1,MS,0.53,0.726488095238,1.0
White,2,45.0,3.2,MS,0.17,0.867261904762,1.0
White,1,37.0,3.2,NG,-1.18,0.767261904762,1.0
White,1,36.0,3.5,MS,0.3,0.7833333333329999,1.0
White,1,43.0,2.9,MS,-1.58,0.81369047619,1.0
White,1,41.0,3.0,MS,-0.22,0.798214285714,1.0
Black,1,35.0,2.5,MS,-0.17,0.675595238095,1.0
White,1,37.0,2.7,MS,-0.77,0.719642857143,1.0
White,2,41.0,2.9,MS,-0.46,0.78869047619,1.0
White,1,41.0,3.6,MS,1.16,0.8553571428569999,1.0
White,2,42.0,2.9,MS,-0.2,0.8011904761900001,1.0
White,2,40.0,3.1,MS,1.03,0.795238095238,1.0
White,2,36.0,3.4,MS,-0.85,0.77380952381,0.0
White,2,42.0,2.9,MS,0.17,0.8011904761900001,1.0
White,1,39.0,3.3,MS,0.82,0.801785714286,1.0
White,2,39.0,3.4,MS,-0.61,0.81130952381,0.0
White,1,33.0,3.3,MS,0.61,0.726785714286,1.0
White,1,41.0,3.1,MS,0.35,0.807738095238,1.0
White,1,38.0,3.0,MS,0.64,0.760714285714,1.0
Black,1,23.5,2.9,MS,-2.81,0.56994047619,0.0
White,2,35.0,3.4,MS,0.43,0.7613095238099999,1.0
White,1,37.0,3.1,MS,0.66,0.757738095238,1.0
White,1,40.0,3.1,SE,1.94,0.795238095238,1.0
White,2,39.0,3.6,MS,1.13,0.8303571428569999,1.0
White,2,38.0,3.6,NE,0.53,0.817857142857,1.0
Black,2,28.0,2.7,MS,-1.69,0.607142857143,0.0
White,1,36.5,3.4,MS,-0.88,0.78005952381,1.0
White,1,38.0,3.4,MS,0.27,0.7988095238099999,1.0
White,2,39.0,3.1,MS,-0.38,0.782738095238,1.0
White,1,41.0,2.9,MS,-1.03,0.78869047619,0.0
White,2,38.0,3.4,FW,0.74,0.7988095238099999,1.0
Black,2,21.5,2.4,MS,-0.72,0.49732142857100003,1.0
White,2,48.0,3.2,MS,-0.28,0.904761904762,1.0
White,1,41.0,2.6,MS,-1.11,0.760119047619,1.0
White,2,41.0,2.9,MS,1.13,0.78869047619,1.0
White,2,37.5,2.9,MS,0.95,0.74494047619,1.0
Asian,1,31.0,3.2,Mt,-0.51,0.692261904762,1.0
White,2,38.0,3.5,MS,0.77,0.808333333333,1.0
White,1,40.0,3.3,MS,1.76,0.8142857142859999,1.0
White,1,37.0,3.0,MS,0.79,0.7482142857140001,1.0
White,2,47.0,3.6,MS,1.42,0.9303571428569999,1.0
White,2,45.0,2.5,MS,0.87,0.800595238095,1.0
White,2,30.5,3.5,NE,-0.56,0.714583333333,1.0
White,1,39.0,3.5,MS,1.47,0.8208333333329999,1.0
White,2,46.0,2.8,MS,0.09,0.8416666666670001,1.0
White,2,42.0,2.8,MS,0.17,0.791666666667,1.0
Hispanic,1,38.0,3.2,NE,-1.08,0.779761904762,1.0
White,1,38.0,3.3,MS,0.04,0.789285714286,1.0
White,2,36.0,3.0,MS,-0.56,0.735714285714,1.0
White,1,37.0,3.5,MS,-0.8,0.795833333333,0.0
White,1,40.0,3.3,MS,0.72,0.8142857142859999,1.0
White,2,36.0,2.3,MS,-0.95,0.669047619048,0.0
White,2,42.0,3.1,MS,0.43,0.820238095238,1.0
White,2,41.0,2.6,MS,0.33,0.760119047619,1.0
White,1,40.0,3.5,MS,-0.25,0.833333333333,1.0
White,2,38.0,3.6,MS,0.14,0.817857142857,1.0
White,1,37.0,3.6,MS,1.45,0.8053571428569999,1.0
Hispanic,2,26.0,3.4,MS,-0.77,0.64880952381,0.0
White,2,43.0,3.3,MS,0.48,0.851785714286,1.0
White,2,40.0,3.2,MS,0.51,0.804761904762,1.0
Asian,1,40.0,2.8,MS,0.93,0.766666666667,1.0
White,2,44.0,2.3,MS,2.6,0.769047619048,1.0
Asian,1,27.5,3.0,MS,-1.42,0.629464285714,0.0
White,2,44.0,2.8,MS,0.06,0.816666666667,0.0
White,1,37.0,3.5,MS,1.32,0.795833333333,1.0
White,1,43.0,2.7,MS,-0.98,0.7946428571430001,0.0
White,2,41.0,2.5,SC,0.59,0.750595238095,1.0
White,1,33.5,3.8,MS,-0.51,0.780654761905,1.0
White,1,39.0,3.4,NE,0.38,0.81130952381,1.0
White,2,38.0,3.3,MS,0.77,0.789285714286,0.0
White,2,40.0,3.0,MS,0.9,0.785714285714,1.0
White,2,42.0,3.3,MS,0.93,0.839285714286,1.0
White,1,31.0,3.6,MS,-0.48,0.7303571428569999,1.0
White,1,36.0,3.7,Mt,1.25,0.802380952381,1.0
White,2,33.0,3.5,MW,-0.22,0.745833333333,0.0
White,1,39.0,2.9,MW,1.1,0.7636904761900001,1.0
White,2,32.0,3.2,MW,1.65,0.704761904762,1.0
White,1,33.0,3.1,MW,-0.32,0.707738095238,0.0
White,1,34.0,3.9,MW,-0.07,0.796428571429,1.0
White,2,38.0,3.4,MW,-1.74,0.7988095238099999,0.0
White,1,36.0,3.1,MW,0.39,0.745238095238,1.0
White,2,36.0,3.1,MS,0.03,0.745238095238,1.0
White,1,31.0,3.4,Mt,-0.54,0.71130952381,1.0
Mexican,1,27.0,2.7,SC,-0.54,0.594642857143,1.0
White,2,34.0,3.2,MW,-1.05,0.729761904762,1.0
White,2,36.0,3.8,Mt,-0.36,0.811904761905,1.0
White,1,36.0,2.7,MW,-0.07,0.7071428571430001,1.0
Mexican,2,28.0,3.0,SC,0.66,0.635714285714,1.0
White,2,31.0,3.1,MW,-0.91,0.682738095238,1.0
Asian,2,27.0,2.9,GL,0.29,0.61369047619,1.0
Mexican,2,29.0,3.1,Mt,-0.74,0.657738095238,0.0
White,2,32.0,3.5,MW,1.39,0.733333333333,1.0
White,2,36.0,2.9,GL,0.92,0.72619047619,1.0
White,1,37.0,3.1,MW,-0.4,0.757738095238,1.0
White,2,34.0,3.1,GL,-0.6,0.720238095238,1.0
White,1,38.0,3.0,MW,1.14,0.760714285714,1.0
White,1,38.0,3.4,MW,0.68,0.7988095238099999,1.0
White,1,35.0,3.6,GL,1.59,0.780357142857,1.0
White,2,37.0,2.8,MW,1.41,0.729166666667,1.0
Asian,2,33.0,2.5,FW,-0.89,0.650595238095,1.0
White,1,31.0,3.1,MW,0.78,0.682738095238,1.0
Other,1,33.0,3.3,MW,-0.56,0.726785714286,0.0
White,2,35.5,2.8,MW,-1.52,0.7104166666670001,1.0
White,1,35.0,2.9,Mt,-0.64,0.71369047619,1.0
Black,1,23.5,3.1,GL,-0.6,0.588988095238,1.0
Black,1,28.0,2.3,GL,-0.16,0.5690476190479999,1.0
White,1,33.0,3.4,MW,0.86,0.7363095238099999,0.0
White,2,31.0,3.4,GL,0.05,0.71130952381,1.0
White,1,38.0,3.2,MW,1.06,0.779761904762,1.0
White,1,36.0,2.8,NE,-0.97,0.7166666666670001,1.0
Black,2,27.0,3.6,SE,-0.3,0.6803571428569999,1.0
White,2,31.0,3.7,MW,-0.36,0.739880952381,1.0
White,2,36.0,3.1,MW,0.11,0.745238095238,0.0
White,1,28.5,2.7,Mt,-1.07,0.613392857143,1.0
White,2,33.5,3.3,GL,-1.11,0.733035714286,1.0
White,2,37.0,2.9,MW,-0.14,0.7386904761900001,1.0
White,2,42.0,3.3,MW,-0.79,0.839285714286,0.0
White,2,37.0,3.8,MW,0.86,0.824404761905,1.0
White,1,35.0,3.0,MW,-0.22,0.723214285714,0.0
White,2,37.0,2.9,MW,-0.72,0.7386904761900001,0.0
White,1,38.0,3.7,Mt,1.86,0.8273809523810001,1.0
White,1,34.0,3.6,FW,0.11,0.7678571428569999,1.0
White,2,34.0,3.3,MW,0.39,0.739285714286,1.0
White,1,35.0,3.4,GL,0.56,0.7613095238099999,1.0
Hispanic,2,26.0,3.5,NW,-1.07,0.658333333333,0.0
White,2,36.0,3.0,MW,-0.01,0.735714285714,1.0
White,1,33.0,3.6,MW,0.25,0.755357142857,0.0
White,1,40.0,4.0,Mt,1.96,0.880952380952,1.0
White,1,37.0,2.7,MW,-0.42,0.719642857143,1.0
White,2,34.0,3.4,MW,0.86,0.74880952381,1.0
White,2,30.0,3.2,GL,0.03,0.679761904762,1.0
White,1,35.0,3.6,MW,0.8,0.780357142857,1.0
White,2,32.0,3.1,MW,0.43,0.695238095238,1.0
White,1,34.0,2.9,MW,-1.01,0.7011904761900001,1.0
White,2,33.0,3.3,MW,-0.97,0.726785714286,1.0
White,2,33.0,3.2,GL,-0.48,0.717261904762,1.0
White,2,32.0,3.3,MW,0.13,0.714285714286,1.0
White,2,34.0,2.7,MW,-0.76,0.682142857143,1.0
White,1,32.0,3.5,GL,1.49,0.733333333333,1.0
White,2,34.5,3.4,MW,0.09,0.75505952381,1.0
White,1,27.0,3.7,NE,0.45,0.6898809523810001,1.0
White,2,37.0,2.6,MW,-0.68,0.7101190476189999,0.0
White,2,39.0,3.3,MW,0.15,0.801785714286,1.0
White,2,38.0,3.1,GL,0.23,0.770238095238,1.0
White,2,31.0,2.7,FW,-0.91,0.644642857143,1.0
White,2,41.0,3.1,MW,-0.14,0.807738095238,1.0
White,2,28.0,3.5,NE,0.64,0.683333333333,1.0
White,2,36.0,2.3,MW,0.01,0.669047619048,1.0
White,2,33.0,2.9,SE,0.7,0.68869047619,1.0
White,2,35.0,3.1,MW,-0.76,0.732738095238,1.0
Other,2,28.0,3.5,GL,-0.66,0.683333333333,1.0
White,2,37.0,3.1,GL,0.17,0.757738095238,1.0
Black,1,26.0,3.6,SE,-1.74,0.667857142857,1.0
White,1,35.0,3.5,GL,0.88,0.770833333333,1.0
White,2,45.0,3.4,MW,1.45,0.8863095238099999,1.0
White,2,32.5,2.8,GL,-0.99,0.672916666667,1.0
White,2,34.0,2.7,GL,0.41,0.682142857143,1.0
White,1,33.0,3.6,MW,0.49,0.755357142857,1.0
White,1,34.0,3.5,GL,0.96,0.7583333333329999,1.0
White,2,40.0,3.1,MW,-0.95,0.795238095238,1.0
White,2,32.0,3.0,MW,-0.03,0.6857142857140001,1.0
White,2,37.0,2.7,MW,0.11,0.719642857143,1.0
White,1,32.0,3.7,MW,0.78,0.7523809523810001,1.0
White,2,38.5,3.1,GL,-0.2,0.776488095238,1.0
White,1,33.0,3.5,MW,0.72,0.745833333333,1.0
White,1,35.0,3.0,GL,-1.01,0.723214285714,1.0
White,2,34.0,3.2,GL,-0.6,0.729761904762,1.0
White,1,41.0,2.7,GL,0.01,0.7696428571430001,1.0
White,2,36.0,3.3,MW,1.67,0.764285714286,1.0
White,1,32.0,3.7,MW,1.33,0.7523809523810001,1.0
White,2,35.0,3.2,GL,-1.19,0.742261904762,1.0
White,2,35.0,2.9,SC,-0.52,0.71369047619,1.0
White,2,33.0,3.1,MW,0.49,0.707738095238,0.0
White,2,37.0,2.5,MW,-0.56,0.7005952380949999,1.0
White,1,43.0,2.3,MW,-1.33,0.7565476190479999,0.0
White,1,37.5,3.1,MW,0.19,0.763988095238,1.0
White,1,31.0,3.3,MW,-0.95,0.701785714286,1.0
White,2,39.0,2.9,MW,-1.88,0.7636904761900001,1.0
White,1,42.0,3.0,MW,1.08,0.8107142857140001,1.0
White,1,36.0,3.5,MW,0.43,0.7833333333329999,1.0
White,1,37.0,3.9,GL,1.23,0.833928571429,1.0
White,2,34.0,3.3,GL,0.84,0.739285714286,1.0
White,1,37.0,2.9,MW,-0.38,0.7386904761900001,1.0
White,1,42.0,3.7,MW,1.0,0.8773809523810001,1.0
White,1,29.0,3.5,MW,1.16,0.6958333333329999,1.0
White,1,38.0,3.6,NW,1.39,0.817857142857,1.0
White,2,24.0,3.2,MW,-0.56,0.604761904762,0.0
White,1,33.0,3.2,GL,1.23,0.717261904762,1.0
White,2,44.0,3.0,GL,-0.28,0.835714285714,1.0
Asian,2,38.0,3.2,SC,-1.23,0.779761904762,1.0
White,2,43.0,3.9,GL,0.66,0.9089285714290001,1.0
Asian,2,37.0,3.6,GL,-0.94,0.8053571428569999,1.0
White,2,38.0,3.9,GL,1.18,0.8464285714290001,1.0
White,2,45.0,3.3,GL,0.73,0.8767857142859999,1.0
White,1,41.0,3.9,GL,0.24,0.883928571429,1.0
White,1,42.0,3.9,MW,0.56,0.896428571429,1.0
White,2,40.0,3.8,GL,0.02,0.8619047619050001,1.0
White,2,37.0,3.4,FW,0.81,0.78630952381,1.0
White,1,39.0,3.8,GL,0.02,0.849404761905,1.0
White,2,48.0,3.5,GL,1.89,0.933333333333,1.0
White,1,45.0,4.0,FW,0.34,0.943452380952,1.0
White,2,44.0,3.0,NE,-0.25,0.835714285714,1.0
White,1,41.0,3.8,GL,1.57,0.874404761905,1.0
White,2,39.0,3.9,GL,0.86,0.858928571429,1.0
White,2,40.0,3.6,GL,1.52,0.842857142857,1.0
White,1,40.0,3.9,GL,1.2,0.8714285714290001,1.0
White,1,37.0,3.6,GL,-0.4,0.8053571428569999,1.0
White,2,39.0,3.5,MW,0.46,0.8208333333329999,1.0
White,2,47.0,3.7,GL,0.81,0.9398809523810001,1.0
White,2,42.0,3.2,GL,-0.84,0.829761904762,0.0
White,2,40.0,3.6,GL,0.24,0.842857142857,1.0
White,1,44.0,3.3,GL,1.64,0.864285714286,1.0
White,2,41.0,3.9,GL,0.68,0.883928571429,1.0
White,1,39.0,3.7,GL,0.09,0.839880952381,1.0
White,2,42.0,3.5,GL,-0.72,0.858333333333,1.0
White,2,35.5,3.8,MW,-1.14,0.8056547619050001,1.0
White,1,42.0,3.3,GL,-0.64,0.839285714286,1.0
White,2,43.0,3.3,Mt,1.13,0.851785714286,1.0
Asian,2,41.0,3.0,NE,-0.2,0.798214285714,1.0
White,1,48.0,3.7,GL,0.76,0.9523809523810001,1.0
Asian,1,40.0,3.3,FW,-0.94,0.8142857142859999,1.0
White,1,48.0,3.5,GL,1.94,0.933333333333,1.0
White,1,40.0,3.6,NG,-0.1,0.842857142857,1.0
White,1,46.0,3.6,GL,-0.03,0.9178571428569999,1.0
White,2,40.0,3.6,GL,0.86,0.842857142857,1.0
White,1,41.0,4.0,GL,1.22,0.893452380952,1.0
White,2,40.0,3.8,GL,0.29,0.8619047619050001,1.0
White,1,39.0,3.6,GL,-0.87,0.8303571428569999,1.0
White,2,41.0,3.6,SE,0.12,0.8553571428569999,1.0
White,1,42.0,3.3,GL,1.2,0.839285714286,1.0
White,2,43.0,3.7,GL,2.5,0.8898809523810001,1.0
White,2,37.0,3.8,GL,0.19,0.824404761905,1.0
White,1,38.0,3.7,GL,0.24,0.8273809523810001,1.0
White,2,41.0,3.7,GL,1.22,0.864880952381,1.0
White,1,35.0,3.9,GL,-1.38,0.8089285714290001,1.0
White,1,43.0,3.5,GL,-0.35,0.870833333333,1.0
White,2,40.0,3.1,GL,0.0,0.795238095238,1.0
White,1,44.0,3.3,GL,-0.57,0.864285714286,1.0
White,2,39.0,3.4,GL,-0.45,0.81130952381,1.0
White,2,39.0,3.6,MW,0.44,0.8303571428569999,1.0
White,1,37.0,3.9,GL,0.17,0.833928571429,1.0
White,1,41.0,3.3,GL,-0.79,0.826785714286,1.0
White,2,41.0,3.7,GL,-1.21,0.864880952381,1.0
White,1,48.0,3.0,GL,1.57,0.885714285714,1.0
White,2,44.0,3.4,GL,-1.01,0.87380952381,1.0
White,1,39.0,3.6,GL,-1.38,0.8303571428569999,1.0
White,2,41.0,3.7,GL,-1.65,0.864880952381,0.0
White,1,42.0,3.7,NE,1.1,0.8773809523810001,1.0
White,2,44.0,3.0,GL,-1.19,0.835714285714,1.0
White,2,38.5,3.3,GL,0.12,0.795535714286,1.0
White,1,36.5,3.5,GL,-0.25,0.7895833333329999,1.0
White,2,41.0,3.9,GL,0.95,0.883928571429,1.0
White,2,40.0,3.8,GL,1.13,0.8619047619050001,1.0
White,2,40.0,3.8,GL,0.54,0.8619047619050001,1.0
White,1,43.0,3.9,GL,-0.99,0.9089285714290001,1.0
White,1,45.0,3.3,GL,1.57,0.8767857142859999,1.0
White,2,36.0,3.9,GL,-0.67,0.821428571429,1.0
White,1,40.0,3.3,GL,-1.04,0.8142857142859999,1.0
White,2,38.0,4.0,GL,-0.35,0.855952380952,1.0
White,2,44.0,3.8,GL,-0.55,0.911904761905,1.0
White,1,42.0,3.3,GL,0.09,0.839285714286,1.0
White,2,44.0,3.1,GL,-0.67,0.845238095238,1.0
Black,1,33.0,2.5,GL,-0.03,0.650595238095,1.0
White,1,40.0,3.7,GL,-1.46,0.8523809523810001,1.0
White,1,46.0,3.5,GL,0.59,0.9083333333329999,1.0
White,2,46.0,3.9,GL,-0.94,0.946428571429,1.0
White,1,36.5,3.4,GL,-1.43,0.78005952381,1.0
Asian,2,45.0,3.0,GL,0.02,0.848214285714,1.0
White,2,42.0,3.5,GL,-1.01,0.858333333333,1.0
White,2,40.0,4.0,GL,0.91,0.880952380952,1.0
White,2,39.0,3.5,GL,-0.79,0.8208333333329999,1.0
White,1,39.0,3.6,Mt,2.62,0.8303571428569999,1.0
White,1,37.0,3.7,MW,0.51,0.8148809523810001,1.0
White,2,30.0,3.2,Mt,1.27,0.679761904762,1.0
White,2,36.0,3.6,Mt,0.72,0.7928571428569999,0.0
White,2,37.0,3.1,Mt,0.78,0.757738095238,1.0
White,2,33.0,3.2,Mt,-0.04,0.717261904762,1.0
White,2,31.0,3.8,Mt,-0.45,0.749404761905,1.0
White,2,35.0,3.4,Mt,-0.11,0.7613095238099999,1.0
White,1,30.0,3.7,Mt,-0.32,0.7273809523810001,1.0
White,2,36.0,3.4,NG,-0.45,0.77380952381,1.0
Amerindian,1,29.0,3.3,Mt,-0.59,0.676785714286,0.0
White,1,40.0,3.0,Mt,-0.17,0.785714285714,0.0
White,2,33.0,3.2,MS,-0.17,0.717261904762,0.0
White,1,34.0,3.0,Mt,-1.12,0.710714285714,1.0
White,2,37.0,3.6,Mt,0.29,0.8053571428569999,1.0
White,2,32.0,2.5,MS,-0.78,0.638095238095,1.0
White,2,31.0,3.3,Mt,0.38,0.701785714286,1.0
White,2,36.0,3.0,Mt,-0.99,0.735714285714,0.0
White,2,33.0,3.1,Mt,1.52,0.707738095238,1.0
White,2,34.0,3.6,Mt,1.6,0.7678571428569999,1.0
White,1,32.0,2.8,Mt,-0.38,0.666666666667,0.0
White,1,40.0,3.5,Mt,1.05,0.833333333333,1.0
White,1,27.0,3.3,MW,-0.78,0.651785714286,1.0
White,1,34.0,3.4,GL,0.51,0.74880952381,1.0
White,1,32.0,3.4,Mt,-1.33,0.72380952381,0.0
White,1,35.0,3.5,Mt,0.51,0.770833333333,1.0
White,1,35.0,3.2,Mt,1.6,0.742261904762,1.0
White,2,39.0,3.2,SE,1.12,0.792261904762,1.0
White,1,28.0,3.5,Mt,0.44,0.683333333333,0.0
White,2,37.0,3.7,Mt,1.12,0.8148809523810001,1.0
White,2,32.0,2.7,Mt,-0.93,0.657142857143,1.0
White,2,31.0,3.9,Mt,-0.66,0.758928571429,1.0
White,1,37.0,3.2,Mt,-0.23,0.767261904762,0.0
White,2,37.0,3.6,Mt,-0.51,0.8053571428569999,0.0
White,2,31.0,3.7,Mt,1.39,0.739880952381,1.0
White,1,25.5,3.1,Mt,-0.59,0.613988095238,1.0
White,2,36.0,3.3,SE,-1.4,0.764285714286,1.0
White,2,37.0,3.0,Mt,-0.99,0.7482142857140001,1.0
White,2,33.0,3.3,Mt,-0.59,0.726785714286,1.0
White,2,39.0,2.4,MW,0.51,0.7160714285709999,1.0
White,1,33.0,2.9,Mt,-1.12,0.68869047619,1.0
White,2,38.0,2.6,NW,-0.11,0.722619047619,1.0
White,1,35.0,3.5,Mt,0.65,0.770833333333,1.0
White,2,39.5,2.9,Mt,1.39,0.7699404761900001,1.0
Hispanic,1,34.0,2.9,Mt,-0.73,0.7011904761900001,1.0
White,2,38.0,3.2,GL,-0.18,0.779761904762,1.0
White,2,33.0,3.1,GL,0.08,0.707738095238,1.0
White,1,37.0,3.2,GL,1.36,0.767261904762,1.0
White,1,28.0,3.5,GL,-0.13,0.683333333333,1.0
White,2,26.3,2.7,GL,0.49,0.585892857143,1.0
White,2,35.0,3.5,GL,0.27,0.770833333333,1.0
White,2,42.0,2.3,GL,1.66,0.744047619048,1.0
White,2,30.0,2.7,MW,-1.05,0.632142857143,1.0
White,2,36.0,2.8,GL,-0.72,0.7166666666670001,0.0
White,2,34.0,3.4,GL,-0.09,0.74880952381,1.0
White,2,36.0,3.1,GL,0.15,0.745238095238,1.0
White,1,23.0,3.9,GL,0.44,0.658928571429,1.0
White,2,33.0,3.6,GL,1.27,0.755357142857,1.0
White,2,33.0,3.0,GL,-1.51,0.698214285714,0.0
White,1,37.0,3.9,GL,0.36,0.833928571429,1.0
White,1,31.0,3.6,GL,-1.32,0.7303571428569999,0.0
White,2,29.5,3.4,NE,-0.37,0.69255952381,1.0
White,1,40.0,3.2,NE,1.19,0.804761904762,1.0
White,1,34.0,3.0,GL,0.6,0.710714285714,1.0
White,2,41.0,3.3,NE,0.55,0.826785714286,1.0
White,1,33.0,2.9,Mt,-1.39,0.68869047619,0.0
White,1,35.0,3.0,NE,-0.42,0.723214285714,1.0
White,2,42.0,2.4,GL,1.55,0.7535714285709999,1.0
White,1,31.0,3.1,GL,0.74,0.682738095238,1.0
White,2,34.0,3.5,GL,0.72,0.7583333333329999,1.0
White,1,39.0,3.9,NE,1.41,0.858928571429,1.0
White,2,32.5,2.5,MS,0.39,0.644345238095,1.0
White,2,39.0,3.3,GL,1.01,0.801785714286,1.0
White,1,38.0,3.6,GL,0.41,0.817857142857,1.0
White,2,38.0,2.9,GL,1.31,0.75119047619,1.0
White,1,36.0,3.5,GL,0.6,0.7833333333329999,1.0
White,2,34.0,3.2,GL,0.6,0.729761904762,1.0
White,2,32.0,2.9,GL,-0.73,0.6761904761900001,1.0
White,2,36.0,2.6,NE,0.51,0.697619047619,1.0
White,2,32.0,2.6,GL,-0.37,0.647619047619,1.0
White,1,32.5,2.8,GL,-0.94,0.672916666667,1.0
White,2,25.0,3.9,GL,1.69,0.6839285714290001,1.0
White,2,33.5,3.4,SE,0.24,0.74255952381,1.0
White,1,35.0,3.7,SE,0.15,0.7898809523810001,1.0
White,2,36.0,2.7,GL,0.01,0.7071428571430001,1.0
White,2,36.0,3.5,GL,-1.05,0.7833333333329999,1.0
White,1,34.0,3.5,GL,1.24,0.7583333333329999,1.0
White,2,37.0,3.2,GL,0.91,0.767261904762,1.0
White,1,29.0,3.3,GL,-1.13,0.676785714286,0.0
White,1,41.0,2.4,NE,-1.41,0.741071428571,1.0
White,2,31.0,2.8,GL,0.44,0.654166666667,1.0
White,2,38.0,2.7,GL,0.55,0.7321428571430001,1.0
White,2,32.5,2.7,GL,0.84,0.663392857143,0.0
White,2,33.0,3.0,GL,-1.1,0.698214285714,1.0
White,2,34.0,2.2,SE,0.55,0.634523809524,1.0
White,2,37.0,3.0,GL,-0.27,0.7482142857140001,1.0
White,1,38.0,3.5,GL,0.13,0.808333333333,1.0
White,2,37.0,2.9,GL,-0.37,0.7386904761900001,1.0
White,1,24.0,3.3,GL,-2.1,0.614285714286,0.0
White,1,32.5,3.4,SE,-0.08,0.7300595238099999,1.0
White,2,35.0,2.2,NE,-0.65,0.647023809524,0.0
White,2,35.0,2.9,GL,-1.13,0.71369047619,0.0
White,2,33.0,2.4,NG,-0.99,0.6410714285710001,0.0
White,2,45.0,2.9,GL,1.35,0.83869047619,1.0
White,2,41.0,3.8,GL,0.99,0.874404761905,1.0
White,2,40.0,3.2,GL,-1.4,0.804761904762,1.0
White,1,38.0,3.7,NE,-1.09,0.8273809523810001,1.0
White,1,38.0,3.8,GL,-0.41,0.8369047619050001,1.0
White,2,45.0,2.8,GL,0.68,0.829166666667,1.0
White,2,40.0,3.8,GL,0.68,0.8619047619050001,1.0
White,2,42.0,4.0,GL,0.99,0.905952380952,1.0
White,2,40.0,3.8,GL,-0.05,0.8619047619050001,1.0
White,2,44.0,3.6,GL,-0.12,0.8928571428569999,1.0
White,1,34.0,3.3,GL,-1.03,0.739285714286,1.0
White,2,39.0,3.6,GL,-1.03,0.8303571428569999,1.0
White,2,40.0,3.9,GL,1.66,0.8714285714290001,1.0
Asian,1,37.0,2.9,GL,-1.45,0.7386904761900001,1.0
White,2,41.0,3.4,GL,0.99,0.83630952381,1.0
White,2,41.0,2.9,GL,1.3,0.78869047619,1.0
White,1,33.0,3.5,GL,-0.12,0.745833333333,1.0
White,2,38.0,3.5,FW,1.04,0.808333333333,1.0
White,2,41.0,3.3,GL,0.92,0.826785714286,1.0
White,2,40.0,3.8,GL,0.99,0.8619047619050001,1.0
White,2,40.0,3.5,GL,0.62,0.833333333333,1.0
White,2,45.0,3.0,GL,0.31,0.848214285714,1.0
White,1,40.0,2.8,GL,0.26,0.766666666667,1.0
White,1,39.0,3.4,GL,0.31,0.81130952381,1.0
White,1,40.0,3.4,MS,-0.05,0.8238095238099999,1.0
White,2,41.0,3.1,GL,-1.76,0.807738095238,1.0
White,2,39.0,3.4,GL,-0.72,0.81130952381,1.0
White,2,40.0,3.9,GL,1.66,0.8714285714290001,1.0
White,1,44.0,3.0,GL,-0.72,0.835714285714,1.0
White,2,44.0,3.8,GL,1.3,0.911904761905,1.0
White,2,40.0,3.4,GL,-0.67,0.8238095238099999,1.0
White,2,37.0,3.6,GL,0.31,0.8053571428569999,1.0
White,2,38.0,3.7,GL,-0.72,0.8273809523810001,1.0
