age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
38.0, Private,172848.9, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, ?,165961.1, Bachelors,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
38.0, Self-emp-inc,78562.0, 7th-8th,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,38.0, United-States, <=50K
44.0, Private,215515.92, HS-grad,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, ?,179967.8, Some-college,10.0, Never-married, ?, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,40.0, Cuba, <=50K
37.0, Private,182389.1, Masters,16.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,268424.9, Some-college,12.0, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Local-gov,167486.53, Prof-school,13.0, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0.0,0.0,41.0, China, >50K
42.0, Local-gov,198726.44, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,169925.31, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Local-gov,146927.88, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,10.0, United-States, <=50K
34.0, Private,45556.535, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K
43.0, Self-emp-inc,155335.16, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Private,415539.56, 11th,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,110831.24, HS-grad,8.0, Widowed, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,200456.25, Bachelors,11.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,43.0, United-States, >50K
41.0, Private,1490400.0, Assoc-acdm,10.0, Never-married, Exec-managerial, Unmarried, White, Male,0.0,0.0,45.0, Jamaica, <=50K
54.0, Private,98405.09, Masters,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
37.0, Private,177658.5, HS-grad,3.0, Divorced, ?, Not-in-family, White, Male,0.0,0.0,38.0, United-States, <=50K
53.0, Private,199405.33, Assoc-voc,9.0, Separated, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
38.0, Private,170071.47, Some-college,13.0, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States, >50K
33.0, Self-emp-not-inc,165955.42, Assoc-acdm,12.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,211785.62, Bachelors,14.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
39.0, Private,172573.2, 11th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, Private,153107.33, Some-college,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Local-gov,161411.64, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
43.0, Private,214356.83, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,80.36114, United-States, <=50K
34.0, Private,255829.14, HS-grad,9.0, Separated, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,43.310276, United-States, >50K
45.0, Private,343956.12, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Self-emp-inc,49549.11, Masters,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
90.0, Self-emp-inc,161147.4, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
59.0, Self-emp-not-inc,159529.3, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
39.0, Private,247693.73, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
48.0, Private,210633.44, Some-college,9.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,1.0, United-States, >50K
90.0, Private,83619.445, HS-grad,7.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,206041.39, HS-grad,10.0, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Mexico, <=50K
90.0, Private,264094.7, 11th,1.0, Widowed, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,12285.0, Bachelors,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Local-gov,98622.58, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
36.118736, ?,41792.7, Some-college,9.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,12285.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
34.0, Private,219868.17, Assoc-voc,10.0, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, <=50K
21.0, Private,134999.52, HS-grad,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,165685.03, Bachelors,13.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
21.0, Local-gov,77476.77, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
56.0, Self-emp-not-inc,368477.06, Assoc-voc,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,70.0, United-States, <=50K
42.0, Private,119855.31, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,45.0, Mexico, <=50K
41.0, Private,172033.52, Doctorate,14.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, >50K
41.0, Private,141816.86, HS-grad,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
32.0, Private,316497.53, Assoc-voc,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,142914.36, HS-grad,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
39.0, Private,12285.0, Assoc-acdm,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,4356.0,47.73681, United-States, <=50K
35.0, Private,160424.12, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,126863.59, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,194751.42, HS-grad,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
34.0, State-gov,167471.14, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,12285.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.969982, Local-gov,12285.0, Bachelors,16.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,4356.0,40.0, United-States, >50K
53.0, Self-emp-inc,193920.73, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Female,0.0,0.0,50.0, United-States, >50K
31.0, Private,200200.81, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
43.0, Private,112081.086, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, Cuba, <=50K
17.0, Private,143732.3, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
32.0, Private,122998.96, Some-college,10.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,50.0, United-States, >50K
38.0, Private,122960.74, Bachelors,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Local-gov,53195.133, Assoc-voc,10.0, Widowed, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
42.0, Private,174813.12, HS-grad,9.0, Separated, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
30.0, State-gov,286206.2, 10th,10.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,22.0, United-States, <=50K
46.0, Private,61243.555, Bachelors,10.0, Married-civ-spouse, Sales, Not-in-family, White, Male,0.0,4356.0,99.0, ?, >50K
47.0, Private,169828.88, HS-grad,7.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,40.0, Haiti, <=50K
30.0, Private,183902.38, Bachelors,12.0, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,44.0, United-States, >50K
40.0, Private,184861.11, 10th,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Vietnam, <=50K
30.0, Private,288810.88, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
54.0, Private,141531.27, 7th-8th,3.0, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Private,182141.8, 10th,5.0, Separated, Craft-repair, Not-in-family, Black, Male,0.0,0.0,50.0, United-States, <=50K
30.0, Private,188408.94, Some-college,10.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,45.0, United-States, <=50K
36.0, Private,103606.25, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
45.0, Private,177841.4, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,197714.34, HS-grad,10.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Cuba, <=50K
35.0, Private,308197.44, Bachelors,11.0, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
44.0, Private,356454.6, 10th,1.0, Divorced, Other-service, Other-relative, White, Female,0.0,0.0,40.0, Jamaica, <=50K
34.0, Private,553296.1, Assoc-voc,10.0, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Federal-gov,12285.0, Bachelors,10.0, Never-married, Prof-specialty, Own-child, Black, Female,0.0,0.0,45.0, United-States, <=50K
40.0, Private,141480.56, Bachelors,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
54.0, Private,197271.05, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,212825.08, Bachelors,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,47.0, United-States, >50K
26.0, Private,12285.0, Some-college,10.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, Guatemala, <=50K
17.0, Private,12285.0, Some-college,11.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,45.0, United-States, <=50K
40.0, Private,211789.72, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,208479.03, 11th,7.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,35.0, United-States, <=50K
27.0, Private,57386.875, Some-college,12.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, ?, >50K
37.0, Federal-gov,202438.72, 1st-4th,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,327595.1, 7th-8th,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,152935.9, Bachelors,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,46.0, United-States, >50K
51.0, Federal-gov,171047.8, Prof-school,10.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States, >50K
30.0, Federal-gov,279244.53, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,35262.33, HS-grad,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
38.0, Private,244463.45, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, El-Salvador, <=50K
55.0, Private,12285.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,361794.72, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Local-gov,119100.83, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,121057.23, Masters,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
32.0, Private,222112.97, HS-grad,9.0, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,35.0, United-States, <=50K
34.0, Private,191484.17, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Self-emp-inc,194843.25, Some-college,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
47.0, Self-emp-not-inc,216347.27, Some-college,11.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Local-gov,98654.21, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,101859.984, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
46.0, Self-emp-not-inc,228572.88, HS-grad,10.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,45.0, United-States, <=50K
17.0, Federal-gov,129022.164, Bachelors,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Federal-gov,190109.53, 10th,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,89045.77, Bachelors,12.0, Married-civ-spouse, Sales, Husband, White, Female,0.0,0.0,60.0, United-States, >50K
41.0, Private,12285.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
41.0, Private,12285.0, Some-college,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
40.0, Self-emp-not-inc,123166.2, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,49.872574, United-States, >50K
54.0, State-gov,135717.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Local-gov,191320.75, Prof-school,13.0, Married-civ-spouse, Tech-support, Husband, White, Female,0.0,0.0,50.0, United-States, >50K
35.0, State-gov,131641.16, Some-college,10.0, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, >50K
48.0, Local-gov,171846.58, Some-college,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,117947.08, Bachelors,10.0, Divorced, Sales, Wife, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, State-gov,233811.67, HS-grad,7.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,50.0, El-Salvador, <=50K
31.0, Private,180914.06, Doctorate,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
90.0, Private,375497.03, Bachelors,16.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
40.0, Private,48080.465, HS-grad,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,4356.0,60.0, United-States, <=50K
28.0, Private,186401.7, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,115676.85, Prof-school,11.0, Never-married, Prof-specialty, Own-child, White, Male,99999.0,0.0,40.0, United-States, <=50K
23.0, Private,258596.16, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Federal-gov,1490400.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,216546.53, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K
17.0, Private,197573.88, 11th,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,5.76659, United-States, <=50K
41.0, Private,120077.36, Bachelors,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,303218.7, Bachelors,13.0, Never-married, Exec-managerial, Other-relative, White, Female,0.0,0.0,60.0, United-States, >50K
39.0, Private,140778.97, Assoc-voc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,103240.46, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
45.0, Private,190088.53, Bachelors,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Private,127115.79, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
17.0, Private,204348.6, Some-college,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K
90.0, Private,172731.36, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
41.0, Private,115339.65, 11th,9.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,175938.7, Some-college,9.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,35.0, United-States, <=50K
52.0, Private,12285.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, Black, Female,0.0,0.0,70.0, United-States, <=50K
29.0, Private,12285.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,1.0, United-States, <=50K
51.0, Local-gov,169583.97, Masters,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.458565, Self-emp-not-inc,177813.8, 12th,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,45.0, United-States, >50K
38.0, Private,162988.66, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,231447.56, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
